"Age","L_O_S","Dropped_Calls","Peak_calls_Sum","Peak_mins_Sum","OffPeak_calls_Sum","OffPeak_mins_Sum","Weekend_calls_Sum","Weekend_mins_Sum","International_mins_Sum","Nat_call_cost_Sum","AvePeak","AveOffPeak","AveWeekend","National_calls","National_mins","AveNational","All_calls_mins","Mins_charge","call_cost_per_min","actual call cost","Total_call_cost","Total_Cost","average_cost_min","group"
50,25.1,0,196,372,13,21.9,42,91,153.878464,23.429944,1.897959,1.684615,2.166667,251,484.9,1.931873,638.778464,184.9,12.671685,23.429945,69.593485,152.993485,0.239509,6
47,39.566667,4,82,370.8,49,84,6,38.4,25.158188,24.185255,4.521951,1.714286,6.4,137,493.2,3.6,518.358188,193.2,12.518248,24.185255,31.732712,115.132712,0.22211,6
30,39.666667,1,76,339,24,131.400001,1,19.8,142.872647,22.663366,4.460526,5.475,19.8,101,490.200001,4.853465,633.072648,190.200001,11.915545,22.663366,65.52516,148.92516,0.235242,6
19,40.3,0,90,361.199999,35,68.4,20,44.4,98.066227,21.959241,4.013333,1.954286,2.22,145,473.999999,3.268966,572.066226,173.999999,12.620253,21.95924,51.379108,134.779108,0.235601,6
33,41.166667,12,20,424.2,10,24,20,38.399999,107.974948,25.597101,21.21,2.4,1.92,50,486.599999,9.732,594.574947,186.599999,13.717633,25.597102,57.989587,141.389587,0.237799,6
20,48.4,1,79,328.8,31,119.100001,14,39.6,102.017932,22.021154,4.162025,3.841936,2.828571,124,487.500001,3.931452,589.517933,187.500001,11.744615,22.021154,52.626534,136.026534,0.230742,6
23,46.3,0,47,341.399999,51,97.199999,13,47.399999,136.582656,22.365926,7.26383,1.905882,3.646154,111,485.999997,4.378378,622.582653,185.999997,12.024691,22.365926,63.340722,146.740722,0.235697,6
31,34.1,2,40,344.4,34,117.6,1,19.2,140.666161,22.028678,8.61,3.458824,19.2,75,481.2,6.416,621.866161,181.2,12.157107,22.028678,64.228527,147.628527,0.237396,6
41,50.733333,0,97,364.8,6,62.1,4,45,129.326552,21.883646,3.760825,10.35,11.25,107,471.9,4.41028,601.226552,171.9,12.730451,21.883646,60.681611,144.081611,0.239646,6
56,9.9,0,14,343.799999,17,109.500002,16,28.200001,155.791487,22.034439,24.557143,6.441177,1.7625,47,481.500002,10.244681,637.291489,181.500002,12.140187,22.034439,68.771886,152.171886,0.238779,6
38,15.133333,2,26,384.599999,35,66.599999,19,33,113.616069,23.841004,14.792308,1.902857,1.736842,80,484.199998,6.0525,597.816067,184.199998,12.942999,23.841003,57.925824,141.325824,0.236404,6
52,12.966667,0,106,403.199999,7,38.7,9,50.4,133.315838,25.364617,3.803774,5.528571,5.6,122,492.299999,4.035246,625.615837,192.299999,13.190128,25.364616,65.359367,148.759367,0.237781,6
34,47.166667,6,58,373.199999,56,364.800001,0,0,156.194282,22.165,6.434483,6.514286,0,114,738,6.473684,894.194282,138,15.113821,20.857073,83.334786,143.274786,0.160228,2
13,11.466667,2,118,240,63,303.3,15,75,172.916623,2.33567,2.033898,4.814286,5,196,618.3,3.154592,791.216623,18.3,12.763222,2.33567,71.502319,131.442319,0.166127,2
30,14,11,64,118.200001,99,337.799999,44,88.200001,104.325069,0,1.846875,3.412121,2.004545,207,544.200001,2.628986,648.52507,-55.799999,9.343991,0,41.730028,101.670028,0.156771,5
14,14.6,4,63,100.799999,116,424.200001,7,46,156.807436,0,1.6,3.656897,6.571429,186,571,3.069892,727.807436,-29,8.530648,0,62.722974,122.662974,0.168538,5
29,28.466667,1,75,144,85,405.600001,6,44,156.760774,0,1.92,4.771765,7.333333,166,593.600001,3.575904,750.360775,-6.399999,9.851752,0,62.70431,122.64431,0.163447,5
35,32.266667,1,32,67.800001,301,472.5,7,22.800001,118.519086,0,2.11875,1.569767,3.257143,340,563.100002,1.656176,681.619088,-36.899998,7.408098,0,47.407634,107.347634,0.157489,5
14,38.466667,5,7,11.399999,265,494.700001,9,25.5,109.870706,0,1.628571,1.866792,2.833333,281,531.6,1.891815,641.470706,-68.4,5.428894,0,43.948282,103.888282,0.161953,5
44,29.733333,0,52,83.4,288,474.900001,7,39,174.214111,0,1.603846,1.648958,5.571429,347,597.300001,1.721326,771.514112,-2.699999,7.792567,0,69.685644,129.625644,0.168015,5
39,36,0,52,91.8,174,453,11,26,163.185182,0,1.765385,2.603448,2.363636,237,570.8,2.408439,733.985182,-29.2,8.216538,0,65.274073,125.214073,0.170595,5
31,47,1,89,171,157,471.6,0,0,158.980075,8.06913,1.921348,3.003822,0,246,642.6,2.612195,801.580075,42.6,10.322129,4.397227,67.989257,127.929257,0.159596,5
31,15.2,0,115,265.2,122,248.400001,8,99.599999,144.571022,1.801761,2.306087,2.036066,12.45,245,613.2,2.502857,757.771022,13.2,13.649706,1.801761,59.63017,119.57017,0.157792,2
35,13.433333,2,79,181.8,63,383.7,15,34.8,152.236577,0.033171,2.301266,6.090476,2.32,157,600.3,3.823567,752.536577,0.3,11.056972,0.033171,60.927802,120.867802,0.160614,5
25,17.133333,0,145,328.8,202,308.7,9,63,161.505956,14.459519,2.267586,1.528218,7,356,700.5,1.967697,862.005956,100.5,14.38758,14.459518,79.061901,139.001901,0.161254,2
28,53.9,1,38,82.200001,212,458.400001,2,34.2,109.079733,0,2.163158,2.162264,17.1,252,574.800002,2.280952,683.879735,-25.199998,7.860125,0,43.631893,103.571893,0.151448,5
45,48.5,3,102,278.4,177,277.499999,35,87.499999,100.015056,5.925846,2.729412,1.567797,2.5,314,643.399998,2.049045,743.415054,43.399998,13.654026,5.925847,45.931869,105.871869,0.142413,2
45,25.566667,1,65,126.6,141,274.500001,63,120,107.102295,0,1.947692,1.946809,1.904762,269,521.100001,1.937175,628.202296,-78.899999,9.858952,0,42.840918,102.780918,0.163611,5
50,29.2,2,62,153,185,438.600001,4,29,126.002615,2.045727,2.467742,2.370811,7.25,251,620.600001,2.47251,746.602616,20.600001,9.930712,2.045727,52.446773,112.386773,0.150531,5
49,50.7,0,34,64.199999,85,464.4,7,23,177.822518,0,1.888235,5.463529,3.285714,126,551.599999,4.377778,729.422517,-48.400001,7.327774,0,71.129007,131.069007,0.179689,5
13,51.833333,0,89,173.400001,221,366.3,42,64.199999,156.257259,0.418963,1.948315,1.657466,1.528571,352,603.9,1.715625,760.157259,3.9,10.742673,0.418964,62.921868,122.861868,0.161627,5
39,13.433333,1,94,151.8,162,472.5,0,0,140.196951,3.421373,1.614894,2.916667,0,256,624.3,2.438672,764.496951,24.3,9.863047,2.39672,58.475501,118.415501,0.154893,5
37,32.066667,0,71,155.4,266,462.899999,4,7.8,169.67543,2.60062,2.188732,1.740226,1.95,341,626.099999,1.83607,795.775429,26.099999,9.964063,2.60062,70.470792,130.410792,0.163879,5
30,18.033333,1,120,262.8,121,277.2,24,93,174.477513,4.390096,2.19,2.290909,3.875,265,633,2.388679,807.477513,33,13.303318,4.390095,74.1811,134.1211,0.166099,2
19,19.633333,1,38,85.200001,225,420.300001,14,58.200001,177.795084,0,2.242105,1.868,4.157143,277,563.700003,2.035018,741.495087,-36.299997,8.022885,0,71.118034,131.058034,0.176748,5
33,52.8,10,0,0,86,444.9,6,52,106.439465,0,0,5.173256,8.666667,92,496.9,5.401087,603.339465,-103.1,5,0,42.575786,102.515786,0.169914,5
20,22.366667,0,63,95.400001,293,482.700001,6,25,128.578077,0.253072,1.514286,1.64744,4.166667,362,603.100002,1.666022,731.678079,3.100002,8.163654,0.253073,51.684304,111.624304,0.152559,5
21,16.4,3,42,112.800002,143,305.7,48,101,107.809369,0,2.685714,2.137762,2.104167,233,519.500002,2.229614,627.309371,-80.499998,9.342637,0,43.123748,103.063748,0.164295,5
42,57.4,1,34,85.8,48,327,44,96.499999,141.289368,0,2.523529,6.8125,2.193182,126,509.299999,4.042063,650.589367,-90.700001,8.36933,0,56.515747,116.455747,0.179,5
22,36.266667,2,56,91.2,103,361.8,11,90.500001,133.655519,0,1.628571,3.512621,8.227273,170,543.500001,3.197059,677.15552,-56.499999,8.356026,0,53.462208,113.402208,0.167468,5
18,37.5,2,25,56.400001,122,413.699999,29,67.200001,159.208356,0,2.256,3.390984,2.317241,176,537.300001,3.052841,696.508357,-62.699999,7.099386,0,63.683342,123.623342,0.17749,5
27,24.733333,0,48,91.2,182,479.700001,3,6.6,148.65862,0,1.9,2.635714,2.2,233,577.500001,2.478541,726.158621,-22.499999,8.158442,0,59.463448,119.403448,0.164432,5
43,32.7,1,187,281.4,167,301.5,15,78.6,173.772599,8.307382,1.504813,1.805389,5.24,369,661.5,1.792683,835.272599,61.5,13.507937,8.307381,77.816421,137.756421,0.164924,2
36,28.266667,0,37,105.600001,292,503.7,3,6.5,121.517963,1.33189,2.854054,1.725,2.166667,332,615.800001,1.854819,737.317964,15.800001,8.429685,1.33189,49.939076,109.879076,0.149025,5
19,28.2,0,42,115.8,216,467.4,2,21.6,116.87411,0.423811,2.757143,2.163889,10.8,260,604.8,2.326154,721.67411,4.8,8.829365,0.42381,47.173454,107.113454,0.148424,5
46,19,0,174,314.399999,158,312.299999,12,53.500001,126.409962,11.42396,1.806897,1.976582,4.458333,344,680.199999,1.977326,806.609961,80.199999,14.24434,11.42396,61.987945,121.927945,0.151161,2
27,34.666667,7,130,286.2,75,257.399999,27,78.500001,128.713015,3.138442,2.201538,3.432,2.907407,232,622.1,2.681466,750.813015,22.1,14.201093,3.138442,54.623648,114.563648,0.152586,2
27,50.966667,9,63,133.799999,222,434.100001,19,32,149.905612,0,2.12381,1.955405,1.684211,304,599.9,1.973355,749.805612,-0.1,9.460743,0,59.962245,119.902245,0.159911,5
56,21.533333,7,83,225,95,237.300001,56,115.800001,175.256907,0,2.710843,2.497895,2.067857,234,578.100002,2.470513,753.356909,-21.899998,12.78412,0,70.102763,130.042763,0.172618,2
36,26.766667,8,109,224.399999,190,356.100001,25,43.2,162.756064,2.890396,2.058716,1.874211,1.728,324,623.7,1.925,786.456064,23.7,12.195767,2.890397,67.992822,127.932822,0.16267,2
57,19.6,11,21,46.8,36,383.4,15,91.500001,120.444802,0,2.228571,10.65,6.1,72,521.700001,7.245833,642.144803,-78.299999,6.794135,0,48.177921,108.117921,0.16837,5
22,34.233333,11,26,51,284,453.9,10,54,158.336364,0,1.961538,1.598239,5.4,320,558.9,1.746563,717.236364,-41.1,6.825013,0,63.334546,123.274546,0.171874,5
20,43.433333,8,79,225,215,328.5,36,66.599999,124.983193,2.463637,2.848101,1.527907,1.85,330,620.099999,1.879091,745.083192,20.099999,12.256894,2.463636,52.456913,112.396913,0.150851,5
16,9.733333,1,81,189,54,227.400001,44,131.500001,126.06319,0,2.333333,4.211111,2.988636,179,547.900002,3.060894,673.963192,-52.099998,11.899069,0,50.425276,110.365276,0.163756,2
13,14.833333,1,33,96,211,427.199999,17,53,150.546517,0,2.909091,2.024645,3.117647,261,576.199999,2.207663,726.746516,-23.800001,8.332176,0,60.218607,120.158607,0.165338,5
21,29.5,1,112,180,187,433.500001,5,12.6,132.996045,2.805719,1.607143,2.318182,2.52,304,626.100001,2.059539,759.096046,26.100001,10.74988,2.805719,56.004137,115.944137,0.15274,5
34,50.1,2,20,45.6,56,403.800001,13,76.199999,157.345397,0,2.28,7.210714,5.861538,89,525.6,5.905618,682.945397,-74.4,6.73516,0,62.938159,122.878159,0.179924,5
34,36.566667,6,97,267,162,282,29,91.2,162.851547,5.36314,2.752577,1.740741,3.144828,288,640.2,2.222917,803.051547,40.2,13.341143,5.36314,70.503758,130.443758,0.162435,2
48,34.4,2,73,141,44,321.9,22,88.199999,130.10763,0,1.931507,7.315909,4.009091,139,551.099999,3.964748,681.207629,-48.900001,10.117039,0,52.043052,111.983052,0.164389,5
43,37.833333,0,81,175.8,20,379.500001,5,39,178.474455,0,2.17037,18.975,7.8,106,594.300001,5.606604,772.774456,-5.699999,10.916204,0,71.389782,131.329782,0.169946,5
23,41.9,0,56,100.2,237,528,0,0,165.720615,3.634016,1.789286,2.227848,0,293,628.2,2.144027,793.920615,28.2,8.190067,2.309599,68.597845,128.537845,0.161903,5
32,14.866667,8,100,202.200001,242,477,1,6,169.281643,9.28844,2.022,1.971074,6,343,685.200001,1.997668,854.481644,85.200001,10.901926,9.288441,77.001099,136.941099,0.160262,2
20,50.4,1,44,69,78,301.8,13,115.8,153.329858,0,1.568182,3.869231,8.907692,135,486.6,3.604444,639.929858,-113.4,7.836005,0,61.331943,121.271943,0.189508,5
17,41.733333,6,65,123.6,307,509.7,0,0,133.202085,5.055915,1.901538,1.660261,0,372,633.3,1.702419,766.502085,33.3,8.903363,2.96482,56.245654,116.185654,0.151579,5
47,19.933333,2,68,136.799999,244,505.799999,0,0,108.239083,3.943782,2.011765,2.072951,0,312,642.599998,2.059615,750.839081,42.599998,9.257703,3.943781,47.239415,107.179415,0.142746,5
39,39.9,10,52,103.8,244,412.8,19,49.500001,110.125317,0,1.996154,1.691803,2.605263,315,566.100001,1.797143,676.225318,-33.899999,8.667197,0,44.050127,103.990127,0.15378,5
29,53.4,8,179,301.2,159,374.1,3,22,125.605932,13.270781,1.682682,2.35283,7.333333,341,697.3,2.044868,822.905932,97.3,13.639036,13.270782,63.513155,123.453155,0.150021,2
19,50.7,9,55,96.599999,54,294.3,14,112.8,156.10073,0,1.756364,5.45,8.057143,123,503.699999,4.095122,659.800729,-96.300001,8.835616,0,62.440292,122.380292,0.185481,5
82,40.733333,0,24,60.600001,289,524.7,2,9,103.808446,0,2.525,1.815571,4.5,315,594.300001,1.886667,698.108447,-5.699999,7.039374,0,41.523378,101.463378,0.14534,5
21,38.166667,4,175,306,189,293.7,31,69.6,115.196729,9.80171,1.748571,1.553968,2.245161,395,669.3,1.69443,784.496729,69.3,14.143882,9.80171,55.880402,115.820402,0.147637,2
57,39.633333,1,83,166.2,25,379.8,24,53.499999,136.064013,0,2.00241,15.192,2.229167,132,599.499999,4.541667,735.564012,-0.500001,10.544621,0,54.425605,114.365605,0.15548,5
64,30.166667,5,37,76.8,117,421.500002,3,46.5,117.279178,0,2.075676,3.602564,15.5,157,544.800002,3.470064,662.07918,-55.199998,7.819383,0,46.911671,106.851671,0.161388,5
43,55.4,2,50,144,158,338.7,40,92,152.383083,0,2.88,2.143671,2.3,248,574.7,2.317339,727.083083,-25.3,10.01131,0,60.953233,120.893233,0.166272,5
30,40.133333,0,107,290.399999,132,325.2,21,43.8,167.204463,8.201955,2.714019,2.463636,2.085714,260,659.399999,2.536154,826.604462,59.399999,13.808007,8.201956,75.083741,135.023741,0.163347,2
20,34.266667,2,56,128.4,182,348.299999,40,90,104.512126,0,2.292857,1.913736,2.25,278,566.699999,2.038489,671.212125,-33.300001,9.531498,0,41.80485,101.74485,0.151584,5
29,32.8,0,106,192,194,302.100001,9,94.800001,147.820995,0,1.811321,1.557217,10.533333,309,588.900002,1.905825,736.720997,-11.099998,11.520632,0,59.128398,119.068398,0.161619,2
38,16.3,0,9,93.6,63,326.700001,46,105.6,147.430471,0,10.4,5.185714,2.295652,118,525.900001,4.45678,673.330472,-74.099999,8.559612,0,58.972188,118.912188,0.176603,5
46,27.1,0,11,67.8,234,424.8,28,63,129.56411,0,6.163636,1.815385,2.25,273,555.6,2.035165,685.16411,-44.4,7.440605,0,51.825644,111.765644,0.163122,5
41,56.5,0,13,288.6,249,417.9,0,0,161.183933,16.116517,22.2,1.678313,0,262,706.5,2.696565,867.683933,106.5,13.169851,14.025892,78.499465,138.439465,0.159551,2
49,12.8,11,25,127.8,125,396.599999,20,60,172.641003,0,5.112,3.1728,3,170,584.399999,3.437647,757.041002,-15.600001,9.373717,0,69.056401,128.996401,0.170396,5
24,44.466667,0,24,242.4,196,411.899999,0,0,179.439204,6.738329,10.1,2.101531,0,220,654.299999,2.974091,833.739203,54.299999,12.409445,6.738329,78.51401,138.45401,0.166064,2
57,43.133333,1,3,36.6,149,457.2,4,44,161.723406,0,12.2,3.068456,11,156,537.8,3.447436,699.523406,-62.2,6.361101,0,64.689362,124.629362,0.178163,5
31,26.766667,0,8,53.400001,231,414.599999,24,58.800001,169.074223,0,6.675,1.794805,2.45,263,526.800001,2.003042,695.874224,-73.199999,7.027335,0,67.629689,127.569689,0.183323,5
30,54.7,9,8,50.4,66,320.4,57,112,100.553006,0,6.3,4.854545,1.964912,131,482.8,3.685496,583.353006,-117.2,7.087821,0,40.221202,100.161202,0.171699,5
18,54.833333,2,25,112.8,133,346.2,9,92.4,170.855583,0,4.512,2.603008,10.266667,167,551.4,3.301796,722.255583,-48.6,9.091404,0,68.342233,128.282233,0.177613,5
27,40.633333,11,51,327,219,345.899999,20,33.499999,145.742132,15.170736,6.411765,1.579452,1.675,290,706.399998,2.435862,852.14213,106.399998,14.258211,15.170736,73.467589,133.407589,0.156556,2
31,23.5,11,29,252.600001,94,372.9,2,21.6,128.293938,6.032163,8.710345,3.967021,10.8,125,647.100001,5.1768,775.393939,47.100001,12.80714,6.032163,57.349738,117.289738,0.151265,2
30,49.6,0,50,323.4,88,248.4,10,76.800001,121.941629,7.276513,6.468,2.822727,7.68,148,648.600001,4.382432,770.54163,48.600001,14.972248,7.276513,56.053164,115.993164,0.150535,2
32,18.3,9,94,290.4,45,358.8,17,33,166.383306,11.108207,3.089362,7.973333,1.941176,156,682.2,4.373077,848.583306,82.2,13.513632,11.108206,77.661528,137.601528,0.162154,2
27,28.166667,7,51,256.800001,201,356.699999,15,39,149.551728,6.757415,5.035294,1.774627,2.6,267,652.5,2.44382,802.051728,52.5,12.871264,6.757414,66.578105,126.518105,0.157743,2
31,23.9,1,12,79.799999,76,330.3,42,93,109.280191,0,6.65,4.346053,2.214286,130,503.099999,3.87,612.38019,-96.900001,8.172332,0,43.712076,103.652076,0.169261,5
15,15.3,1,26,217.8,176,284.4,8,99.6,140.167956,0.220289,8.376923,1.615909,12.45,210,601.8,2.865714,741.967956,1.8,12.238285,0.220289,56.287472,116.227472,0.156648,2
41,42.1,2,97,315.6,83,330.300001,19,39,175.691368,12.069337,3.253608,3.979518,2.052632,199,684.900001,3.441709,860.591369,84.900001,14.215944,12.069337,82.345884,142.285884,0.165335,2
32,14.866667,0,15,72,309,544.5,0,0,130.942695,1.508229,4.8,1.762136,0,324,616.5,1.902778,747.442695,16.5,7.335766,1.210401,53.587479,113.527479,0.151888,5
41,48.533333,7,14,59.4,43,365.1,39,85,114.446945,0,4.242857,8.490698,2.179487,96,509.5,5.307292,623.946945,-90.5,7.331698,0,45.778778,105.718778,0.169436,5
38,42.533333,0,30,244.2,86,359.1,3,30,126.061819,4.233091,8.14,4.175581,10,119,633.3,5.321849,759.361819,33.3,12.711985,4.233091,54.657819,114.597819,0.150913,2
19,40.366667,2,41,144,232,442.800001,8,18,170.535991,0.468572,3.512195,1.908621,2.25,281,604.800001,2.152313,775.335992,4.800001,9.761905,0.468572,68.682968,128.622968,0.165893,5
26,26.366667,1,8,66,90,361.799999,33,84,156.368669,0,8.25,4.02,2.545455,131,511.799999,3.90687,668.168668,-88.200001,7.579132,0,62.547468,122.487468,0.183318,5
23,53.9,6,107,336,230,370.199999,6,13.800001,174.957076,17.199999,3.140187,1.609565,2.3,343,720,2.099125,894.957076,120,14.333333,17.2,87.18283,147.12283,0.164391,2
15,31,10,42,218.4,159,350.1,15,48,164.149426,1.99405,5.2,2.201887,3.2,216,616.5,2.854167,780.649426,16.5,12.085158,1.994051,67.653821,127.593821,0.163446,2
32,35.2,0,33,137.400001,102,412.500001,23,46.2,164.366747,0,4.163636,4.044118,2.008696,158,596.100002,3.772785,760.466749,-3.899998,9.609965,0,65.746699,125.686699,0.165276,5
17,33.4,1,15,121.2,283,432,11,36.6,132.092509,0,8.08,1.526502,3.327273,309,589.8,1.908738,721.892509,-10.2,9.109868,0,52.837004,112.777004,0.156224,5
22,37.833333,1,41,304.2,189,327,10,40,100.855138,10.013827,7.419512,1.730159,4,240,671.2,2.796667,772.055138,71.2,14.064362,10.013826,50.355881,110.295881,0.14286,2
22,45.866667,2,9,66,217,403.8,3,79.2,136.019873,0,7.333333,1.860829,26.4,229,549,2.39738,685.019873,-51,7.404372,0,54.407949,114.347949,0.166926,5
50,49.8,1,14,107.4,138,392.7,33,53,100.098828,0,7.671429,2.845652,1.606061,185,553.1,2.98973,653.198828,-46.9,8.883565,0,40.039531,99.979531,0.153061,5
25,38.733333,1,25,95.4,36,445.799999,11,27.6,157.578101,0,3.816,12.383333,2.509091,72,568.799999,7.9,726.3781,-31.200001,8.35443,0,63.03124,122.97124,0.169294,5
40,18.833333,0,64,221.400001,143,256.8,16,105.599999,120.35363,0,3.459375,1.795804,6.6,223,583.8,2.617937,704.15363,-16.2,12.584789,0,48.141452,108.081452,0.153491,2
33,34.133333,1,27,193.799999,251,394.5,7,36.600001,176.751136,2.789445,7.177778,1.571713,5.228572,285,624.9,2.192632,801.651136,24.9,11.202592,2.789446,73.4899,133.4299,0.166444,2
30,32.566667,1,46,325.8,71,324.6,3,21,141.232646,10.499436,7.082609,4.571831,7,120,671.4,5.595,812.632646,71.4,14.705094,10.499437,66.992495,126.932495,0.156199,2
19,44.666667,2,33,135.6,201,341.7,17,75.6,171.292185,0,4.109091,1.7,4.447059,251,552.9,2.202789,724.192185,-47.1,9.905046,0,68.516874,128.456874,0.17738,2
31,57.866667,9,84,256.8,179,276.6,29,97,179.151189,3.996751,3.057143,1.545251,3.344828,292,630.4,2.158904,809.551189,30.4,13.147208,3.996751,75.657227,135.597227,0.167497,2
20,47.6,5,9,141,217,400.5,3,42.6,157.757804,0,15.666667,1.845622,14.2,229,584.1,2.550655,741.857804,-15.9,9.82794,0,63.103122,123.043122,0.165858,5
22,36.766667,1,5,87.6,47,305.100001,50,124.2,158.713085,0,17.52,6.491489,2.484,102,516.900001,5.067647,675.613086,-83.099999,8.389437,0,63.485234,123.425234,0.182686,5
49,33.033333,10,57,264,206,317.699999,8,67.200001,146.942522,6.423918,4.631579,1.542233,8.4,271,648.9,2.394465,795.842522,48.9,13.136847,6.423918,65.200927,125.140927,0.157243,2
34,37.433333,2,17,51.599999,178,475.5,4,34.8,173.894049,0,3.035294,2.671348,8.7,199,561.899999,2.823618,735.794048,-38.100001,6.836626,0,69.55762,129.49762,0.175997,5
33,34.966667,2,30,163.2,189,333.9,11,72.500001,169.748866,0,5.44,1.766667,6.590909,230,569.600001,2.476522,739.348867,-30.399999,10.730337,0,67.899546,127.839546,0.172908,2
41,43.3,2,8,36,232,429.299999,11,73,139.505735,0,4.5,1.850431,6.636364,251,538.299999,2.144622,677.805734,-61.700001,6.337544,0,55.802294,115.742294,0.17076,5
16,29.7,4,31,103.8,93,219.600001,26,152.399999,137.932921,0,3.348387,2.36129,5.861538,150,475.8,3.172,613.732921,-124.2,9.363178,0,55.173168,115.113168,0.187562,5
19,36,2,8,90,46,423.899999,14,39.5,150.937498,0,11.25,9.215217,2.821429,68,553.399999,8.138235,704.337497,-46.600001,8.25262,0,60.374999,120.314999,0.17082,5
23,43.033333,7,20,133.2,42,340.8,8,76.8,137.436457,0,6.66,8.114286,9.6,70,550.8,7.868571,688.236457,-49.2,9.836601,0,54.974583,114.914583,0.16697,5
46,53.666667,1,30,136.2,35,388.2,8,57.6,146.429117,0,4.54,11.091429,7.2,73,582,7.972603,728.429117,-18,9.680412,0,58.571647,118.511647,0.162695,5
20,43.166667,2,38,240.6,44,243.899999,32,100,142.442901,0,6.331579,5.543182,3.125,114,584.499999,5.127193,726.9429,-15.500001,13.232678,0,56.97716,116.91716,0.160834,2
24,46.3,1,38,111,221,381.9,20,72.599999,101.648238,0,2.921053,1.728054,3.63,279,565.499999,2.026882,667.148237,-34.500001,8.925729,0,40.659295,100.599295,0.15079,5
48,34.066667,7,48,300.6,130,291,3,59.4,163.087585,7.259862,6.2625,2.238462,19.8,181,651,3.596685,814.087585,51,14.235023,7.259862,72.494896,132.434896,0.162679,2
46,28.933333,11,45,273.599999,180,354.3,9,20.500001,148.076695,6.504591,6.08,1.968333,2.277778,234,648.4,2.77094,796.476695,48.4,13.439235,6.50459,65.735268,125.675268,0.157789,2
15,13.766667,9,107,322.8,212,332.7,9,33,159.924805,12.723562,3.016822,1.56934,3.666667,328,688.5,2.099085,848.424805,88.5,14.376906,12.723562,76.693484,136.633484,0.161044,2
23,55.366667,2,46,196.799999,102,258.899999,48,116.4,124.169985,0,4.278261,2.538235,2.425,196,572.099998,2.918878,696.269983,-27.900002,11.879916,0,49.667994,109.607994,0.157422,2
50,51.5,0,70,285.6,68,273.6,29,64.2,137.495539,3.314061,4.08,4.023529,2.213793,167,623.4,3.732934,760.895539,23.4,14.162656,3.314062,58.312277,118.252277,0.155412,2
33,20.4,1,39,192,165,335.4,14,62.500001,120.874258,0,4.923077,2.032727,4.464286,218,589.900001,2.705963,710.774259,-10.099999,11.509578,0,48.349703,108.289703,0.152355,2
62,52.8,1,34,130.799999,139,380.400001,16,63.599999,141.410728,0,3.847059,2.736691,3.975,189,574.799999,3.04127,716.210727,-25.200001,9.551148,0,56.564291,116.504291,0.162668,5
51,25.033333,1,18,212.4,141,336.6,15,58,126.627924,0.839885,11.8,2.387234,3.866667,174,607,3.488506,733.627924,7,11.998353,0.839885,51.491054,111.431054,0.15189,2
52,57.333333,1,18,105,246,434.100001,31,51,125.378647,0,5.833333,1.764634,1.645161,295,590.100001,2.000339,715.478648,-9.899999,8.558719,0,50.151459,110.091459,0.153871,5
12,12.333333,1,21,99.599999,170,384,7,61.5,134.103884,0,4.742857,2.258824,8.785714,198,545.099999,2.75303,679.203883,-54.900001,8.654375,0,53.641554,113.581554,0.167227,5
22,52.833333,1,13,110.400001,309,467.400001,8,36,175.787473,1.186423,8.492308,1.512621,4.5,330,613.800002,1.86,789.587475,13.800002,8.597263,1.186422,71.501412,131.441412,0.166468,5
14,39.433333,2,39,256.799999,289,441.599999,0,0,119.763437,12.209317,6.584615,1.528028,0,328,698.399998,2.129268,818.163435,98.399998,12.353952,12.156288,60.061663,120.001663,0.146672,2
28,24.433333,2,9,136.800001,241,484.800001,0,0,144.418263,2.835814,15.2,2.011618,0,250,621.600002,2.4864,766.018265,21.600002,9.401544,2.030734,59.798039,119.738039,0.156312,5
31,24.666667,0,12,48,72,294.9,77,128.399999,148.390393,0,4,4.095833,1.667532,161,471.299999,2.927329,619.690392,-128.700001,7.036919,0,59.356157,119.296157,0.192509,5
27,15.733333,6,6,91.800001,184,424.499999,34,55.199999,170.303581,0,15.3,2.307065,1.623529,224,571.499999,2.551339,741.80358,-28.500001,8.212598,0,68.121432,128.061432,0.172635,5
54,13.733333,0,23,192,94,271.2,29,102.6,177.819058,0,8.347826,2.885106,3.537931,146,565.8,3.875342,743.619058,-34.2,11.78685,0,71.127623,131.067623,0.176256,2
17,54.133333,1,7,120,140,333.9,51,101.4,131.60798,0,17.142857,2.385,1.988235,198,555.3,2.804545,686.90798,-44.7,9.321988,0,52.643192,112.583192,0.163899,5
17,34.466667,0,14,75.600001,235,440.399999,18,55.199999,162.344602,0,5.4,1.874043,3.066667,267,571.199999,2.139326,733.544601,-28.800001,7.647059,0,64.937841,124.877841,0.170239,5
48,23.3,11,10,42,114,509.7,0,0,167.198085,0,4.2,4.471053,0,124,551.7,4.449194,718.898085,-48.3,6.522567,0,66.879234,126.819234,0.176408,5
39,29.666667,0,5,94.8,90,385.8,10,57,151.609205,0,18.96,4.286667,5.7,105,537.6,5.12,689.209205,-62.4,8.526786,0,60.643682,120.583682,0.174959,5
24,18.233333,2,30,149.4,142,401.1,19,36.6,134.207679,0,4.98,2.824648,1.926316,191,587.1,3.073822,721.307679,-12.9,10.089423,0,53.683072,113.623072,0.157524,5
28,21.666667,1,64,294.600001,147,266.100001,42,85.2,116.828403,6.48207,4.603125,1.810204,2.028571,253,645.900002,2.552964,762.728405,45.900002,14.122155,6.482069,53.213431,113.153431,0.148354,2
